time,ENGINE_RPM,SPEED,THROTTLE_POS,Max_Torque(Nm),Cmd_Torque(Nm),Gear,IntkGasMassFlw,NrmlzdAirChrg,Afr,FuelMassFlw,ExhManGasTemp,EngTrq,Bsfc,PwrTrnsfrd,PwrFuel
2160,1075,7,25,41.364,10.341,1,0.002213437,0.146543673,14.6,0.000151605,702.2716179,5.74754259,325.4985091,647.0223465,5761.000119
2161,2256,47,33,104.147,34.369,3,0.010459565,0.329976428,14.6,0.000716409,990.4990649,34.39945607,322.790938,8126.794701,27223.5251
2162,2289,47,30,105.316,31.595,3,0.010074787,0.313255338,14.6,0.000690054,991.4385384,31.64810233,334.1833252,7586.161513,26222.04879
2163,2310,54,26,106.043,27.571,4,0.009380028,0.289001809,14.6,0.000642468,991.5311504,27.65061466,350.6913496,6688.756526,24413.77223
2164,1252,6,22,53.372,11.742,1,0.002914557,0.165682514,14.6,0.000199627,747.3006155,8.440345819,367.8353256,1106.606426,7585.834318
2165,1804,39,26,84.936,22.083,3,0.006438479,0.254012551,14.6,0.000440992,918.5477302,22.12753734,397.4847029,4180.211286,16757.68629
2166,1685,26,31,78.885,24.454,2,0.006336254,0.26763386,14.6,0.00043399,920.8739799,24.54561459,373.8788198,4331.142112,16491.61965
2167,1903,44,34,89.655,30.483,4,0.008173449,0.305685572,14.6,0.000559825,958.4909131,30.53235305,337.8392623,6084.539038,21273.35941
2168,1094,6,30,42.697,12.809,1,0.002788685,0.18142222,14.6,0.000191006,707.1052391,10.64928807,402.9762157,1220.018778,7258.220299
2169,1568,34,30,72.531,21.759,3,0.005547206,0.251788927,14.6,0.000379946,878.1395935,21.82077861,401.1526234,3582.984417,14437.93338
2170,2597,49,33,114.687,37.847,3,0.012825767,0.351495505,14.6,0.000878477,1003.021578,37.88780284,309.661486,10303.86093,33382.13224
2171,1245,12,24,52.914,12.699,1,0.003134939,0.179212423,14.6,0.000214722,745.5198077,10.38076834,397.8901033,1353.40404,8159.429795
2172,991,0,22,35.345,7.776,0,0.00155631,0.111771458,14.6,0.000106597,705.2889105,0.782495319,249.3492384,81.20523377,4050.670513
2173,1004,0,22,36.29,7.984,0,0.001614138,0.11442352,14.6,0.000110557,703.5294224,1.170602634,255.0705019,123.0755621,4201.18073
2174,2480,49,31,111.454,34.551,3,0.011549524,0.331452109,14.6,0.000791063,1002.71279,34.58318637,322.8923346,8981.426165,30060.40411
2175,2218,54,25,102.762,25.69,4,0.008644925,0.277401022,14.6,0.000592118,981.4311138,25.78183718,362.4122469,5988.306505,22500.48844
2176,1649,20,30,76.972,23.092,2,0.006007976,0.259308003,14.6,0.000411505,904.7359875,23.17593189,387.4327717,4002.086577,15637.19759
2177,2068,20,29,96.882,28.096,1,0.008475641,0.291695969,14.6,0.000580523,971.8672639,28.15583408,347.5110114,6097.440199,22059.88836
2178,1128,18,24,45.056,10.813,2,0.002425107,0.153013643,14.6,0.000166103,715.7548771,6.648014395,339.8696218,785.2892797,6311.921686
2179,1528,46,23,70.268,16.162,5,0.004675414,0.21777353,14.6,0.000320234,821.7204048,16.20226002,456.4091886,2592.552561,12168.88515
2180,1025,0,25,37.806,9.452,0,0.001941903,0.1348379,14.6,0.000133007,700.6871723,4.038470769,300.1556867,433.4803617,5054.267163
2181,1057,3,26,40.092,10.424,1,0.002194978,0.147796326,14.6,0.000150341,697.6923978,5.926972404,328.2701108,656.0493514,5712.957251
2182,1165,4,23,47.584,10.944,1,0.002532663,0.154724753,14.6,0.00017347,725.1677184,6.884365848,343.6439086,839.8824082,6591.861451
2183,1154,7,25,46.837,11.709,1,0.002684833,0.165584571,14.6,0.000183893,722.3693061,8.42569367,367.7742504,1018.216411,6987.921582
2184,1995,50,32,93.783,30.011,4,0.008498832,0.303196874,14.6,0.000582112,966.1936587,30.05345968,339.6336911,6278.645922,22120.24676
2185,1870,43,24,88.114,21.147,4,0.006533944,0.248680747,14.6,0.00044753,921.9551738,21.16693698,406.9681056,4145.035374,17006.15437
2186,1898,50,24,89.423,21.462,4,0.006686745,0.250741915,14.6,0.000457996,927.9376923,21.47816428,403.8523912,4268.959021,17403.85654
2187,1785,24,31,83.997,26.039,2,0.006970289,0.277920728,14.6,0.000477417,943.4569014,26.12297488,357.996368,4883.030885,18141.84728
2188,1822,19,26,85.815,22.312,2,0.006540963,0.255506356,14.6,0.000448011,922.5543475,22.35436728,395.2153922,4265.199726,17024.42403
2189,1141,0,24,45.949,11.028,0,0.002501004,0.156004516,14.6,0.000171302,719.0620916,7.06913956,346.5058836,844.6578411,6509.462977
2190,2010,52,33,94.432,31.163,4,0.008761098,0.310220789,14.6,0.000600075,967.6056605,31.20204514,335.1095005,6567.615758,22802.85907
2191,1079,16,26,41.646,10.828,2,0.002326039,0.153427727,14.6,0.000159318,703.2892223,6.713061448,340.790851,758.5263729,6054.072848
2192,1017,0,22,37.23,8.191,0,0.001672605,0.117052554,14.6,0.000114562,701.7699342,1.558020719,260.710512,165.9291924,4353.356126
2193,1954,45,30,91.974,27.592,4,0.007917412,0.288381295,14.6,0.000542289,962.530101,27.6417324,349.1214224,5656.117665,20606.96315
2194,1136,19,23,45.606,10.489,3,0.002368641,0.148398435,14.6,0.000162236,717.790086,5.993900414,329.6146609,713.0442341,6164.956274
2195,2045,54,31,95.922,29.736,4,0.008666284,0.301611572,14.6,0.000593581,970.3325153,29.78475374,340.8903031,6378.461582,22556.0818
2196,1696,32,31,79.461,24.633,3,0.006405276,0.268794504,14.6,0.000438718,923.5458812,24.72367661,372.098348,4391.041283,16671.26594
2197,1218,25,32,51.136,16.364,3,0.003773441,0.220494954,14.6,0.000258455,752.4980543,16.39420264,457.0821479,2091.058607,9821.284494
2198,1029,0,25,38.094,9.524,0,0.00196264,0.135748089,14.6,0.000134427,700.1457913,4.175688528,302.0939377,449.9581155,5108.241812
2199,1143,14,25,46.086,11.522,2,0.002617486,0.162984568,14.6,0.00017928,719.5708938,8.057067656,362.008104,964.3881356,6812.634089
2200,992,16,30,35.418,10.625,2,0.002128175,0.152687715,14.6,0.000145765,705.1535653,6.391524969,340.6096425,663.9643781,5539.086081
2201,2104,41,26,98.353,25.572,3,0.008172751,0.276459123,14.6,0.000559777,971.1817075,25.64168564,363.0570618,5649.641951,21271.54371
2202,2052,30,34,96.216,32.713,2,0.00921735,0.319695927,14.6,0.000631325,971.5293616,32.74756705,329.0517126,7036.9589,23990.36231
2203,1950,51,30,91.794,27.538,4,0.007891612,0.288031164,14.6,0.000540521,962.1538432,27.58870411,349.3445796,5633.710561,20539.81081
2204,1223,25,25,51.467,12.867,3,0.003121762,0.181669364,14.6,0.000213819,739.9229832,10.72718413,403.3939022,1373.854721,8125.133414
2205,1989,45,29,93.521,27.121,3,0.00798218,0.285624287,14.6,0.000546725,965.4074655,27.17406447,351.0636929,5660.020478,20775.53725
2206,1259,11,22,53.828,11.842,1,0.002955383,0.167069192,14.6,0.000202423,749.0814234,8.639333909,370.8977042,1139.028545,7692.091648
2207,2280,54,34,105,35.7,4,0.010829886,0.338062838,14.6,0.000741773,992.9002863,35.71961183,317.4454911,8528.451729,28187.37463
2208,1004,0,24,36.29,8.71,0,0.001760914,0.124828264,14.6,0.000120611,703.5294224,2.602435961,278.264538,273.6165624,4583.201924
2209,1012,2,26,36.869,9.586,1,0.001949985,0.137138406,14.6,0.000133561,702.4466604,4.319936954,305.5498662,457.8113328,5075.302776
2210,1075,8,25,41.364,10.341,1,0.002213437,0.146543673,14.6,0.000151605,702.2716179,5.74754259,325.4985091,647.0223465,5761.000119
2211,1484,25,23,67.723,15.576,3,0.004469065,0.214334032,14.6,0.0003061,807.0493389,15.61815458,462.3649921,2427.125515,11631.8122
2212,2047,42,30,96.007,28.802,3,0.008511763,0.29594437,14.6,0.000582997,970.3148711,28.85555683,344.616814,6185.515791,22153.90418
2213,2008,46,25,94.346,23.586,4,0.007452822,0.264159027,14.6,0.000510467,953.4212457,23.61950172,382.7272712,4966.6443,19397.75688
2214,1130,9,24,45.194,10.847,1,0.00243692,0.153486894,14.6,0.000166912,716.2636793,6.714573367,340.9199058,794.5577809,6342.669586
2215,2400,40,26,109.013,28.343,3,0.009912877,0.293965856,14.6,0.000678964,999.6505672,28.39525355,348.0824349,7136.505597,25800.64003
2216,2362,37,33,107.788,35.57,2,0.011197398,0.337400405,14.6,0.000766945,996.6204225,35.59536729,318.2631431,8804.445102,29143.91153
2217,1126,0,25,44.918,11.23,0,0.002514294,0.158922753,14.6,0.000172212,715.2460748,7.483056233,352.9956276,882.3604171,6544.053164
2218,1057,13,22,40.092,8.82,2,0.001857225,0.125054067,14.6,0.000127207,697.6923978,2.743476916,277.7573271,303.6721159,4833.872117
2219,2115,23,25,98.795,24.699,2,0.008059214,0.27120065,14.6,0.000552001,969.1016199,24.76616144,372.0132198,5485.265954,20976.03727
2220,2554,53,34,113.545,38.605,3,0.012768966,0.355830555,14.6,0.000874587,1002.569504,38.64443248,307.7759788,10335.61788,33234.29559
2221,1667,33,26,77.933,20.263,3,0.005671797,0.242155035,14.6,0.000388479,884.7923935,20.32580426,415.2977529,3548.23158,14762.21242
2222,994,20,29,35.564,10.314,3,0.002069101,0.148150731,14.6,0.000141719,704.8828748,5.776856208,330.4512752,601.3212617,5385.332596
2223,1630,38,32,75.948,24.303,4,0.006110164,0.266792522,14.6,0.000418504,911.2151297,24.39104906,375.6310135,4163.386236,15903.16642
2224,1693,35,23,79.304,18.24,3,0.005472781,0.230069722,14.6,0.000374848,872.9575687,18.27998573,435.3979553,3240.868641,14244.22333
2225,1118,0,24,44.366,10.648,0,0.002367544,0.150717835,14.6,0.000162161,713.2108659,6.325630141,334.7736729,740.5838151,6162.100805
2226,2350,51,26,107.392,27.922,3,0.009617115,0.291263001,14.6,0.000658706,995.2383443,27.98869976,349.5053994,6887.778994,25030.84605
2227,2218,52,38,102.762,39.05,4,0.011168526,0.358379117,14.6,0.000764968,988.0614678,39.05099101,306.1367148,9070.311859,29068.76528
2228,1093,14,25,42.627,10.657,2,0.002318109,0.150946166,14.6,0.000158775,706.850838,6.362379681,335.2824767,728.2296585,6033.434433
2229,2675,56,29,116.62,33.82,3,0.012327733,0.327995464,14.6,0.000844365,1004.626027,33.82318338,326.9231003,9474.730913,32085.88124
2230,2141,38,34,99.826,33.941,3,0.009844633,0.327258758,14.6,0.00067429,979.8441798,33.97192705,324.3197856,7616.675759,25623.01867
2231,1250,16,23,53.241,12.245,2,0.003034682,0.172787213,14.6,0.000207855,746.7918133,9.459873226,383.613296,1238.29451,7898.487961
2232,1293,26,26,56.023,14.566,3,0.003730817,0.205359056,14.6,0.000255535,757.7310613,14.1620598,455.7950165,1917.580332,9710.346618
2233,1006,0,24,36.435,8.744,0,0.001770517,0.125259486,14.6,0.000121268,703.2587319,2.666549626,279.1909344,280.9158664,4608.19612
2234,1717,11,24,80.553,19.333,1,0.005713399,0.236827793,14.6,0.000391329,885.5186056,19.37549985,424.6594324,3483.788878,14870.49108
2235,1103,7,25,43.325,10.831,1,0.002376868,0.153369116,14.6,0.000162799,709.3948491,6.70187446,340.6649209,774.1059735,6186.368335
2236,1660,47,26,77.561,20.166,4,0.005633458,0.241532373,14.6,0.000385853,882.874209,20.22957535,416.243075,3516.604053,14662.42432
2237,2964,53,31,122.232,37.892,3,0.014733737,0.353788007,14.6,0.00100916,1002.324536,37.83988537,311.4798796,11745.09758,38348.08256
2238,2442,49,36,110.318,39.714,3,0.012437155,0.362479784,14.6,0.00085186,998.0466947,39.73437799,305.1051931,10161.09932,32370.67813
2239,1201,15,22,50.006,11.001,2,0.002622312,0.155399567,14.6,0.00017961,734.3261586,6.974312141,345.0980086,877.1482597,6825.1965
2240,1086,9,25,42.137,10.534,1,0.002277118,0.14923275,14.6,0.000155967,705.0700302,6.122774447,331.4752499,696.3165287,5926.745992
2241,2880,57,33,120.853,39.881,3,0.014766642,0.364919979,14.6,0.001011414,992.497983,39.86997979,306.1573525,12024.50262,38433.72481
2242,1017,19,25,37.23,9.308,3,0.001900697,0.133014916,14.6,0.000130185,701.7699342,3.764446187,296.2633922,400.9134849,4947.019756
2243,1009,0,24,36.652,8.796,0,0.001785165,0.125920236,14.6,0.000122272,702.8526961,2.764754176,280.6101005,292.1300997,4646.319222
2244,1482,38,35,67.606,23.662,4,0.005500693,0.264166394,14.6,0.00037676,878.4405707,23.71253496,383.0916619,3680.059206,14316.87121
2245,990,14,25,35.272,8.818,2,0.001763483,0.12677816,14.6,0.000120786,705.4242557,2.835782822,282.8431385,293.9928579,4589.886941
2246,1019,0,24,37.375,8.97,0,0.001834477,0.128128723,14.6,0.000125649,701.4992437,3.093955737,285.3412677,330.1542546,4774.666366
2247,2080,51,33,97.377,32.134,4,0.009241556,0.316220587,14.6,0.000632983,973.8596526,32.17316956,331.4277211,7007.86619,24053.36395
2248,1190,10,22,49.27,10.839,1,0.002560678,0.153149786,14.6,0.000175389,731.5277463,6.655786829,340.1171862,829.4209166,6664.778236
2249,1059,14,24,40.234,9.656,2,0.002036989,0.136899277,14.6,0.00013952,698.2012,4.400787636,304.0680684,488.0395184,5301.752663
2250,1013,0,24,36.942,8.866,0,0.001804906,0.126810006,14.6,0.000123624,702.3113152,2.897125235,282.5191301,307.3302664,4697.700398
2251,1536,44,28,70.724,19.803,4,0.005180505,0.240043118,14.6,0.000354829,855.0055028,19.85390748,420.5946658,3193.491961,13483.50568
2252,1332,20,24,58.498,14.04,2,0.003701804,0.197796044,14.6,0.000253548,767.6527049,13.0904297,438.8714222,1825.941021,9634.832592
2253,1124,7,24,44.78,10.747,1,0.002402005,0.152095381,14.6,0.000164521,714.7372726,6.518978455,337.831578,767.31639,6251.794349
2254,2301,55,31,105.733,32.777,4,0.010359564,0.320430074,14.6,0.000709559,992.7221153,32.81991376,329.426519,7908.291557,26963.24985
2255,2482,36,27,111.513,30.109,2,0.010629838,0.304812839,14.6,0.000728071,1005.675362,30.1413152,341.2698198,7834.162827,27666.70125
2256,1042,22,32,39.024,12.488,3,0.002598777,0.177504602,14.6,0.000177998,698.3863032,10.03142944,394.6260443,1094.609365,6763.939036
2257,1088,14,24,42.277,10.146,2,0.002197162,0.143728092,14.6,0.000150491,705.5788324,5.348651162,319.2487839,609.3990706,5718.641934
2258,1128,10,24,45.056,10.813,1,0.002425107,0.153013643,14.6,0.000166103,715.7548771,6.648014395,339.8696218,785.2892797,6311.921686
2259,1863,36,24,87.783,21.068,3,0.006495951,0.248163704,14.6,0.000444928,920.4311068,21.08890177,407.7472974,4114.295083,16907.26908
2260,989,0,26,35.199,9.152,0,0.00182885,0.131610406,14.6,0.000125264,705.559601,3.494766955,293.6400494,361.9454572,4760.020986
2261,1111,5,25,43.881,10.97,1,0.002424314,0.155304228,14.6,0.000166049,711.4300581,6.97359144,344.962463,811.3330673,6309.859447
2262,935,13,25,31.218,7.804,2,0.001493712,0.113700814,14.6,0.000102309,712.868244,0.932522298,254.2411346,91.30602874,3887.742848
2263,3188,47,29,124.902,36.222,2,0.015417266,0.344189373,14.6,0.001055977,1017.628872,36.10058957,319.4778665,12052.05834,40127.13168
2264,2012,38,26,94.518,24.575,3,0.007638099,0.270187795,14.6,0.000523157,958.4773992,24.61822671,372.7168738,5186.965521,19879.98495
2265,2094,57,31,97.949,30.364,4,0.008988387,0.305501583,14.6,0.000615643,974.5923588,30.41422712,338.5416947,6669.328051,23394.43114
2266,994,6,23,35.564,8.18,1,0.001640998,0.117497865,14.6,0.000112397,704.8828748,1.573208897,262.0798363,163.7575741,4271.089842
2267,1860,15,31,87.64,27.168,1,0.007455052,0.285263444,14.6,0.00051062,953.6570199,27.23773803,351.0225028,5305.332418,19403.55981
2268,1295,35,23,56.151,12.915,4,0.00331293,0.182075256,14.6,0.000226913,758.2398636,10.80380177,404.1105113,1465.126062,8622.695434
2269,1005,0,25,36.363,9.091,0,0.001839361,0.130259437,14.6,0.000125984,703.3940771,3.3524642,290.3535307,352.8245762,4787.376766
2270,919,12,29,30.022,8.706,2,0.001644619,0.127367358,14.6,0.000112645,715.0337679,2.720345555,284.8998195,261.7991328,4280.514774
2271,1770,40,33,83.249,27.472,3,0.007126214,0.286545757,14.6,0.000488097,945.3900475,27.5582911,350.0436745,5108.038567,18547.6801
2272,1856,35,26,87.45,22.737,3,0.006735363,0.258280386,14.6,0.000461326,929.8556156,22.77539267,390.9863925,4426.622256,17530.3968
2273,1062,6,22,40.446,8.898,1,0.001882238,0.126141639,14.6,0.00012892,698.9644034,2.892704218,280.1759711,321.7045206,4898.976236
2274,1032,6,22,38.309,8.428,1,0.00174073,0.120049432,14.6,0.000119228,699.7397556,2.002978675,267.098588,216.4634823,4530.66713
2275,1120,19,30,44.504,13.351,3,0.002973701,0.188967759,14.6,0.000203678,713.7196681,11.72419478,419.7334985,1375.085383,7739.770478
2276,2919,53,29,121.519,35.241,3,0.0138592,0.33791887,14.6,0.00094926,999.8532605,35.1930129,322.3874192,10757.69338,36071.88911
2277,1006,0,25,36.435,9.109,0,0.001844424,0.130488181,14.6,0.00012633,703.2587319,3.386584336,290.8451763,356.770136,4800.555633
2278,2413,52,29,109.422,31.732,3,0.010659033,0.314390099,14.6,0.000730071,999.9367734,31.77133059,334.2246857,8028.25842,27742.68752
2279,1248,13,29,53.111,15.402,2,0.003756374,0.214221304,14.6,0.000257286,750.2969324,15.43885221,466.0397649,2017.707522,9776.86438
2280,2029,55,33,95.246,31.431,4,0.008891167,0.311878281,14.6,0.000608984,969.2808652,31.47030062,334.0973571,6686.695652,23141.39451
2281,1853,38,27,87.307,23.573,3,0.006856444,0.263349143,14.6,0.000469619,934.7248363,23.61996396,382.5980427,4583.352587,17845.53928
2282,2329,44,31,106.69,33.074,3,0.010546365,0.32228618,14.6,0.000722354,994.5280013,33.11337484,328.3390317,8076.097472,27449.44193
2283,1011,0,22,36.797,8.095,0,0.001645422,0.115833604,14.6,0.0001127,702.5820057,1.378142307,258.0988268,145.9062308,4282.605509
2284,1518,15,22,69.694,15.333,2,0.004537118,0.212724081,14.6,0.000310761,812.3224561,15.37186897,464.5967548,2443.582822,11808.93618
2285,2078,45,33,97.295,32.107,3,0.009227804,0.316053945,14.6,0.000632041,973.6779185,32.14619591,331.5306304,6995.258186,24017.57228
2286,1710,19,23,80.19,18.444,2,0.005559746,0.231402052,14.6,0.000380804,877.5207242,18.48105628,433.4494503,3309.417186,14470.57087
2287,1007,16,29,36.508,10.587,2,0.002145347,0.151626984,14.6,0.000146942,703.1233866,6.301199078,337.9401173,664.4790445,5583.780209
2288,1132,14,26,45.331,11.786,2,0.00265243,0.166765372,14.6,0.000181673,716.7724815,8.591430533,370.4125814,1018.451912,6903.58459
2289,975,0,22,34.175,7.518,0,0.001485901,0.108466015,14.6,0.000101774,707.4544344,0.302659637,242.1754086,30.90208198,3867.413859
2290,2129,44,33,99.353,32.786,3,0.009579531,0.320241043,14.6,0.000656132,978.3667731,32.82397682,328.9323585,7318.051757,24933.02658
2291,1916,61,29,90.253,26.173,5,0.007525326,0.279536306,14.6,0.000515433,957.3206903,26.23177464,356.3836528,5263.223291,19586.46559
2292,1004,8,26,36.29,9.435,1,0.001907489,0.135218676,14.6,0.00013065,703.5294224,4.032297066,301.4266265,423.9502059,4964.696918
2293,1352,25,31,59.751,18.523,3,0.004431998,0.233308885,14.6,0.000303562,805.8786434,18.56379811,434.260266,2628.283122,11535.33782
2294,1437,20,26,64.943,16.885,2,0.00449476,0.22261689,14.6,0.00030786,808.6851082,16.93001129,449.7665983,2547.666836,11698.68984
2295,2010,21,25,94.432,23.608,2,0.007464197,0.264298932,14.6,0.000511246,953.7449894,23.64221503,382.5159532,4976.372006,19427.36111
2296,2241,38,35,103.605,36.262,3,0.010750419,0.341422322,14.6,0.00073633,990.1327261,36.27621969,315.0940004,8513.193364,27980.54159
2297,726,0,15,15.005,2.251,0,0.000354152,0.034718547,14.6,2.4257E-05,737.9071138,-8.998424824,74.67117566,-684.1191248,921.7656186
2298,1312,25,31,57.234,17.743,3,0.004215176,0.228660028,14.6,0.000288711,788.9763347,17.78166754,442.4122413,2443.064534,10971.00555
2299,994,0,24,35.564,8.535,0,0.001712215,0.1225971,14.6,0.000117275,704.8828748,2.272503552,273.4537167,236.5481594,4456.448876
2300,1044,14,22,39.167,8.617,2,0.001795904,0.122430869,14.6,0.000123007,698.1156127,2.358973402,272.1433143,257.9004861,4674.269817
2301,1844,18,26,86.877,22.588,1,0.006666613,0.257307647,14.6,0.000456617,927.3172753,22.62777609,392.4716465,4369.496615,17351.45737
2302,1677,36,26,78.463,20.4,3,0.005726837,0.243046956,14.6,0.000392249,887.4541587,20.46135682,413.9702157,3593.321779,14905.46734
2303,1120,0,25,44.504,11.126,0,0.002478122,0.157475491,14.6,0.000169734,713.7196681,7.279075935,349.7831552,853.7346153,6449.90535
2304,2043,63,30,95.838,28.751,5,0.00848604,0.295627678,14.6,0.000581236,969.9780684,28.80432087,344.8051836,6162.467257,22086.95294
2305,1614,39,26,75.077,19.52,4,0.005394229,0.237867017,14.6,0.000369468,868.3027708,19.57541782,422.9014535,3308.591798,14039.77362
2306,1083,33,25,41.927,10.482,5,0.002259806,0.148508456,14.6,0.000154781,704.3068268,6.021617479,329.8656129,682.9206394,5881.688058
2307,1723,28,30,80.862,24.259,3,0.006456868,0.266713519,14.6,0.000442251,923.7865453,24.34077598,375.7874884,4391.858252,16805.54704
2308,1002,0,24,36.145,8.675,0,0.001751131,0.12438249,14.6,0.00011994,703.8001128,2.536382892,277.3049327,266.1406142,4557.737582
